margined_safety_distance (x), current_s (y), target_v (z), CS.vEgo (w)
13.0, 12.882617774247391, 5.50539273625195, 5.351707935333252
13.0, 12.7733822402343, 5.458710879657675, 5.126964569091797
13.0, 12.936038015805746, 5.528222955912782, 4.886772155761719
13.0, 13.029075260070686, 5.567981411376125, 4.630924701690674
13.0, 13.168744755122697, 5.627669772163002, 4.399484634399414
13.0, 13.166084418969819, 5.626531266390669, 4.0050554275512695
13.0, 13.528238517830909, 5.781299063241142, 3.7351508140563965
13.0, 13.700882722382374, 5.855079761639472, 3.4588677883148193
13.0, 13.83935060909159, 5.914252961074749, 3.181562662124634
13.0, 14.144188770050441, 6.044525115406171, 3.0147905349731445
13.0, 14.498143025589084, 6.195787617773112, 2.6803860664367676
13.0, 14.825906569299889, 6.335857508247815, 2.400850296020508
13.0, 15.174539162337878, 6.484845795870887, 2.1766629219055176
13.0, 15.617104849847802, 6.6739777045188715, 1.7828514575958252
13.0, 15.9275106874976, 6.806630446322632, 1.5002855062484741
13.0, 16.337230233618424, 6.981724319545935, 1.395011067390442
13.0, 16.500382946600624, 7.051446376153747, 1.1127997636795044
13.0, 17.200045873960597, 7.350447655677264, 0.8892778158187866
13.0, 17.769538647375132, 7.593822107385009, 0.8402402997016907
13.0, 18.196580191302797, 7.776316321069571, 0.6792408227920532
13.0, 18.762367652748143, 9.632608016471973, 0.39718571305274963
13.0, 19.208553578584013, 9.978252804792099, 0.11452384293079376
13.0, 19.67140472515448, 10.341073143249165, 0.13519814610481262
13.0, 20.40929177225222, 10.928346358401694, 0.062009721994400024
13.0, 20.973664348714642, 11.384762578154705, 0.0035262927412986755
13.0, 26.539555723045165, 13.88888888888889, 1.369271444673359e-06
