2021-11-01 17:48:54.381,write _SPaT (6630)
2021-11-01 17:48:54.381,write _SPaT (6630)
2021-11-01 17:48:54.608,write _MAP (99611)
2021-11-01 17:48:54.621,write _SPaT (6630)
2021-11-01 17:48:54.705,write _SPaT (6630)
2021-11-01 17:48:54.736,write _SPaT (6630)
2021-11-01 17:48:55.043,write _RTCM (240)
2021-11-01 17:48:55.214,write _SPaT (6630)
2021-11-01 17:48:55.214,write _SPaT (6630)
2021-11-01 17:48:55.597,write _MAP (99611)
2021-11-01 17:48:55.655,write _SPaT (6630)
2021-11-01 17:48:55.730,write _SPaT (6630)
2021-11-01 17:48:55.742,write _SPaT (6630)
2021-11-01 17:48:56.043,write _RTCM (1180)
2021-11-01 17:48:56.207,write _SPaT (6630)
2021-11-01 17:48:56.208,write _SPaT (6630)
2021-11-01 17:48:56.474,write _MAP (29930)
2021-11-01 17:48:56.590,write _SPaT (1904)
2021-11-01 17:48:56.809,write _SPaT (1904)
2021-11-01 17:48:57.012,write _SPaT (1904)
2021-11-01 17:48:57.042,write _RTCM (990)
2021-11-01 17:48:57.432,write _SPaT (1904)
2021-11-01 17:48:57.433,write _SPaT (1904)
2021-11-01 17:48:57.643,write _SPaT (1904)
2021-11-01 17:48:58.101,write _MAP (99611)
2021-11-01 17:48:58.101,write _SPaT (6628)
2021-11-01 17:48:58.101,write _SPaT (6628)
2021-11-01 17:48:58.124,write _RTCM (990)
2021-11-01 17:48:58.439,write _SPaT (6628)
2021-11-01 17:48:58.439,write _SPaT (6628)
2021-11-01 17:48:58.715,write _MAP (99611)
2021-11-01 17:48:58.715,write _SPaT (6634)
2021-11-01 17:48:58.735,write _RSA (589)
2021-11-01 17:48:58.735,write _RSA (589)
2021-11-01 17:48:58.735,write _SPaT (6634)
2021-11-01 17:48:58.822,write _RSA (795)
2021-11-01 17:48:58.822,write _RSA (795)
2021-11-01 17:48:58.822,write _RSA (795)
2021-11-01 17:48:58.823,write _RSA (795)
2021-11-01 17:48:58.823,write _RSA (795)
2021-11-01 17:48:58.824,write _RSA (795)
2021-11-01 17:48:58.840,write _RSA (795)
2021-11-01 17:48:58.840,write _RSA (795)
2021-11-01 17:48:58.875,write _RSA (795)
2021-11-01 17:48:58.875,write _RSA (795)
2021-11-01 17:48:58.876,write _RSA (795)
2021-11-01 17:48:58.876,write _RSA (795)
2021-11-01 17:48:59.029,write _RTCM (990)
2021-11-01 17:48:59.076,write _SPaT (6634)
2021-11-01 17:48:59.088,write _RSA (736)
2021-11-01 17:48:59.227,write _SPaT (6634)
2021-11-01 17:48:59.227,write _SPaT (6632)
2021-11-01 17:48:59.494,write _MAP (99611)
2021-11-01 17:48:59.582,write _RSA (589)
2021-11-01 17:48:59.621,write _RSA (589)
2021-11-01 17:48:59.649,write _SPaT (6632)
2021-11-01 17:48:59.651,write _SPaT (6632)
2021-11-01 17:48:59.827,write _RSA (795)
2021-11-01 17:48:59.829,write _RSA (795)
2021-11-01 17:48:59.830,write _RSA (795)
2021-11-01 17:48:59.830,write _RSA (795)
2021-11-01 17:48:59.830,write _RSA (795)
2021-11-01 17:48:59.830,write _RSA (795)
2021-11-01 17:48:59.847,write _RSA (795)
2021-11-01 17:48:59.847,write _RSA (795)
2021-11-01 17:48:59.863,write _RSA (795)
2021-11-01 17:48:59.863,write _RSA (795)
2021-11-01 17:48:59.866,write _RSA (795)
2021-11-01 17:48:59.866,write _RSA (795)
2021-11-01 17:48:59.866,write _RSA (795)
2021-11-01 17:48:59.878,write _RSA (795)
2021-11-01 17:51:51.112,write _MAP (99611)
2021-11-01 17:51:51.115,write _SPaT (6590)
2021-11-01 17:51:51.115,write _SPaT (6590)
2021-11-01 17:51:51.116,write _RSA (589)
2021-11-01 17:51:51.217,write _RTCM (1051)
2021-11-01 17:51:51.415,write _SPaT (6590)
2021-11-01 17:51:51.415,write _SPaT (6590)
2021-11-01 17:51:51.594,write _RSA (736)
2021-11-01 17:51:51.706,write _RSA (736)
2021-11-01 17:51:51.762,write _SPaT (6588)
2021-11-01 17:51:51.802,write _MAP (88913)
2021-11-01 17:51:51.819,write _SPaT (6602)
2021-11-01 17:51:52.033,write _SPaT (6602)
2021-11-01 17:51:52.219,write _RTCM (991)
2021-11-01 17:51:52.268,write _SPaT (6602)
2021-11-01 17:51:52.449,write _SPaT (6602)
2021-11-01 17:51:52.720,write _TIM (2063)
2021-11-01 17:51:52.720,write _SPaT (6602)
2021-11-01 17:51:52.983,write _MAP (88913)
2021-11-01 17:51:52.983,write _SPaT (6602)
2021-11-01 17:51:53.044,write _SPaT (6602)
2021-11-01 17:51:53.207,write _RTCM (991)
2021-11-01 17:51:53.308,write _SPaT (6602)
2021-11-01 17:51:53.506,write _SPaT (6602)
2021-11-01 17:51:53.642,write _TIM (2063)
2021-11-01 17:51:53.694,write _SPaT (6602)
2021-11-01 17:51:53.939,write _MAP (88913)
2021-11-01 17:51:53.939,write _SPaT (6602)
2021-11-01 17:51:54.056,write _SPaT (6602)
2021-11-01 17:51:54.215,write _RTCM (991)
2021-11-01 17:51:54.284,write _SPaT (6602)
2021-11-01 17:51:54.490,write _SPaT (6602)
2021-11-01 17:51:54.650,write _TIM (2063)
2021-11-01 17:51:54.675,write _SPaT (6602)
2021-11-01 17:51:54.900,write _MAP (88913)
2021-11-01 17:51:54.900,write _SPaT (6602)
2021-11-01 17:51:55.059,write _SPaT (6602)
2021-11-01 17:51:55.219,write _RTCM (241)
2021-11-01 17:51:55.316,write _SPaT (6602)
2021-11-01 17:51:55.493,write _SPaT (6602)
2021-11-01 17:51:55.699,write _SPaT (6602)
2021-11-01 17:51:55.764,write _TIM (2063)
2021-11-01 17:51:55.858,write _MAP (88913)
2021-11-01 17:51:55.891,write _SPaT (6600)
2021-11-01 17:51:56.095,write _SPaT (6600)
2021-11-01 17:51:56.229,write _RTCM (1181)
2021-11-01 17:51:56.494,write _SPaT (6600)
2021-11-01 17:51:56.576,write _SPaT (6600)
2021-11-01 17:51:57.002,write _MAP (88913)
2021-11-01 17:51:57.003,write _TIM (2063)
2021-11-01 17:51:57.033,write _SPaT (6600)
2021-11-01 17:51:57.105,write _SPaT (6588)
2021-11-01 17:51:57.121,write _SPaT (6588)
